id	group_1_sample_10_SRR988501_PE	group_1_sample_11_SRR988500_PE	group_1_sample_12_SRR988499_PE	group_1_sample_1_SRR988510_PE	group_1_sample_2_SRR988509_PE	group_1_sample_3_SRR988508_PE	group_1_sample_4_SRR988507_PE	group_1_sample_5_SRR988506_PE	group_1_sample_6_SRR988505_PE	group_1_sample_7_SRR988504_PE	group_1_sample_8_SRR988503_PE	group_1_sample_9_SRR988502_PE
ENSG00000256812.1	18.00	15.00	17.00	24.00	10.00	29.00	11.00	34.00	24.00	3.00	66.00	46.00
ENSG00000256813.1	0.00	0.00	0.00	0.00	0.00	0.85	0.00	0.00	1.68	0.00	0.00	0.00
ENSG00000256817.1	113.00	5.00	115.00	94.00	426.00	24.00	119.00	5.00	41.00	0.00	24.00	1.00
ENSG00000256824.1	0.00	0.00	1.00	0.00	2.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000256826.1	0.00	0.00	0.00	2.00	4.00	0.00	1.00	1.00	1.00	0.00	2.00	4.00
ENSG00000256827.1	2.00	0.00	1.00	0.00	2.00	0.00	11.00	0.00	1.00	0.00	3.00	0.00
ENSG00000256843.1	0.00	0.00	0.00	0.00	1.60	0.00	0.44	0.00	0.00	0.00	0.00	0.00
ENSG00000256849.1	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000256852.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.07	0.00
ENSG00000256861.1	72.59	0.00	232.77	36.30	17.56	0.00	0.00	23.10	108.58	0.00	35.49	5.87
ENSG00000256862.1	63.00	3.00	13.00	6.00	2.00	7.00	21.00	13.00	16.00	1.00	19.00	4.00
ENSG00000256875.2	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000256888.4	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000256892.2	5.00	1.00	1.00	4.00	1.00	0.00	1.00	2.00	2.00	0.00	3.00	0.00
ENSG00000256894.1	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00
ENSG00000256896.1	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000256897.1	10.00	0.00	0.00	4.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
ENSG00000256898.1	1.00	0.00	0.00	1.00	1.00	0.00	1.00	0.00	0.00	1.00	2.00	0.00
ENSG00000256912.1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000256913.1	1.00	3.00	5.00	0.00	4.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00
ENSG00000256923.1	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000256925.2	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000256937.1	62.00	1.00	67.00	60.00	27.00	12.00	50.00	7.00	30.00	2.00	63.00	0.00
ENSG00000256940.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000256944.1	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000256947.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00
ENSG00000256948.1	0.00	10.00	0.00	0.00	5.00	3.00	2.00	15.00	0.00	22.00	0.00	11.00
ENSG00000256950.2	0.00	0.00	13.71	0.00	1.96	1.16	5.51	1.03	0.00	0.00	1.17	0.00
ENSG00000256955.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00
ENSG00000256966.5	6.44	2.25	7.73	0.00	0.00	2.57	0.00	5.07	2.74	5.13	0.00	8.96
ENSG00000256967.1	7.00	0.00	0.00	3.00	2.00	3.00	1.00	4.00	2.00	0.00	4.00	1.00
ENSG00000256968.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000256973.1	6.00	2.00	1.00	4.00	3.00	0.00	5.00	0.00	3.00	1.00	1.00	0.00
ENSG00000256975.1	0.00	0.00	0.00	0.00	7.00	1.00	2.11	0.00	1.00	0.00	0.00	0.00
ENSG00000256977.9	3.01	0.00	0.00	2.11	1.00	0.00	0.00	0.00	0.00	0.00	4.38	0.00
ENSG00000256980.4	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000256981.1	310.00	39.00	295.00	235.00	246.00	90.00	261.00	56.00	144.00	28.00	282.00	18.00
ENSG00000256982.1	0.00	0.00	0.00	2.00	0.00	0.00	1.00	3.00	0.00	3.00	0.00	1.00
ENSG00000256984.1	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
ENSG00000256987.1	35.00	9.00	59.00	23.00	62.00	4.00	6.00	6.00	29.00	3.00	17.00	3.00
ENSG00000256988.1	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00
ENSG00000256995.5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	1.00	0.00
ENSG00000257004.1	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000257016.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
ENSG00000257017.7	110.78	21.00	36.82	77.25	54.82	38.90	58.85	23.93	17.81	10.00	56.30	77.00
ENSG00000257027.1	2841.00	188.00	3031.00	2389.00	2155.00	555.00	3308.00	720.00	1598.00	308.00	2521.00	230.00
ENSG00000257037.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
ENSG00000257038.1	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	7.00	0.00
ENSG00000257042.1	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000257043.1	0.00	0.00	0.00	1.00	0.00	0.00	0.00	2.00	0.00	0.00	2.00	1.00
ENSG00000257045.1	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000257052.1	2.00	0.00	1.00	5.00	5.00	3.00	0.00	9.00	2.00	2.00	9.00	5.00
ENSG00000257058.1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000257060.5	3.91	1.00	8.00	12.00	13.00	3.00	8.00	9.00	6.00	0.00	11.61	5.00
ENSG00000257065.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.32	0.00	2.00	0.00	0.00
ENSG00000257070.1	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000257078.1	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000257083.4	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00
ENSG00000257086.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
ENSG00000257093.5	2810.00	238.00	2303.00	1911.00	1920.00	689.00	2540.00	665.00	1465.00	417.00	2464.00	342.00
ENSG00000257094.1	18.00	2.00	6.00	12.00	12.00	0.00	2.00	6.00	9.00	0.00	21.00	1.00
ENSG00000257096.1	31.15	0.00	1.55	5.14	2.78	0.00	2.88	0.00	0.00	0.00	0.00	0.00
ENSG00000257097.1	9.00	5.00	7.00	15.00	18.00	8.00	11.00	4.00	16.00	3.00	40.00	1.00
ENSG00000257101.1	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000257103.7	1431.19	315.00	1107.00	1327.00	1702.23	615.00	1140.00	888.00	877.00	323.00	1452.00	618.00
ENSG00000257105.1	0.00	0.00	5.00	0.00	3.00	0.00	3.00	0.00	0.00	0.00	5.00	0.00
ENSG00000257108.1	2.00	3.00	1.00	2.00	2.00	0.00	1.00	0.00	4.00	0.00	6.00	4.00
ENSG00000257109.3	0.00	0.00	0.00	0.00	0.00	0.00	1.41	0.00	0.00	0.00	0.00	0.00
ENSG00000257115.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00
ENSG00000257120.1	1.00	0.00	0.00	0.00	0.00	0.00	1.83	0.00	1.00	0.00	2.16	0.00
ENSG00000257121.1	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000257122.4	100.52	4.99	81.26	61.94	40.48	17.35	43.86	24.82	36.42	6.01	72.26	20.28
ENSG00000257127.5	1.00	0.00	0.00	5.00	9.00	2.00	2.00	0.00	2.00	0.00	1.00	0.00
ENSG00000257129.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000257135.4	3.00	0.00	7.00	4.00	7.01	1.00	16.00	3.00	12.08	6.00	13.00	0.00
ENSG00000257138.1	9.00	3.00	0.00	4.00	0.00	0.00	0.00	1.00	0.00	0.00	6.00	0.00
ENSG00000257146.1	0.00	0.00	1.00	1.00	4.00	0.00	3.00	1.00	0.00	0.00	1.00	0.00
ENSG00000257150.2	1.98	0.00	2.00	5.00	2.00	1.00	3.00	0.00	0.00	0.00	0.00	0.00
ENSG00000257151.1	311.00	30.00	309.00	282.00	259.00	89.00	304.00	68.00	189.00	103.00	286.00	35.00
ENSG00000257156.1	0.00	0.00	0.00	1.00	1.00	1.00	0.00	1.00	1.00	0.00	0.00	0.00
ENSG00000257159.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	5.00
ENSG00000257167.2	84.06	20.73	177.58	63.68	63.46	35.45	107.35	55.70	32.07	18.45	116.81	29.53
ENSG00000257169.1	2.00	0.00	4.00	2.00	0.00	2.00	3.00	0.00	1.00	0.00	7.00	1.00
ENSG00000257171.2	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000257173.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000257175.2	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000257176.2	117.42	19.09	105.70	88.41	141.60	47.32	186.19	56.44	72.83	57.58	139.96	21.42
ENSG00000257178.3	13.00	0.00	10.00	0.00	11.00	1.00	5.17	1.00	7.00	5.53	11.00	0.00
ENSG00000257180.1	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000257181.1	58.51	0.00	91.35	96.54	12.00	26.49	92.45	18.73	84.61	1.87	112.83	17.55
ENSG00000257194.2	3.00	1.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000257195.1	9.18	1.00	0.00	15.02	12.58	1.00	2.90	1.00	5.97	2.00	19.42	2.00
ENSG00000257202.1	0.00	0.00	0.00	2.00	0.00	0.00	0.00	2.00	3.00	0.00	3.00	0.00
ENSG00000257207.5	44.52	0.00	46.18	58.09	11.19	0.00	17.23	0.00	0.00	4.40	12.65	14.23
ENSG00000257210.1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000257218.4	1147.69	199.64	1242.10	884.74	984.72	322.13	990.22	416.51	552.28	260.06	1054.69	256.18
ENSG00000257220.1	12.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	1.00	2.00
ENSG00000257221.1	74.00	4.00	80.00	34.00	21.00	12.00	55.00	18.00	46.00	4.00	69.00	10.00
ENSG00000257222.1	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000257225.1	10.99	2.39	24.79	3.25	5.27	0.00	0.00	15.03	2.83	3.15	5.54	0.00
ENSG00000257226.1	13.00	2.00	16.00	20.00	7.00	5.00	23.00	2.00	7.00	1.00	17.00	1.00
ENSG00000257242.5	21.06	3.00	23.37	20.00	13.00	7.00	21.00	4.00	14.54	0.00	38.00	2.00
ENSG00000257243.1	0.00	0.00	2.00	0.00	2.00	1.00	1.00	0.00	0.00	0.00	1.00	0.00
ENSG00000257246.1	2.00	1.00	6.00	14.00	13.00	1.00	1.00	1.00	2.00	1.00	6.00	1.00
ENSG00000257252.4	0.00	1.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00
ENSG00000257254.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000257258.1	6.00	0.00	0.00	3.00	1.00	0.00	4.00	4.00	4.00	0.00	1.00	0.00
ENSG00000257261.4	41.00	7.00	40.00	23.00	32.00	7.00	28.00	20.00	11.00	7.00	21.00	4.00
ENSG00000257264.3	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000257267.2	402.00	157.00	272.00	317.00	277.00	131.00	428.00	383.00	248.00	167.00	360.00	226.00
ENSG00000257270.1	3.02	0.17	2.22	0.00	0.00	0.00	1.08	0.00	12.28	0.00	2.77	4.73
ENSG00000257271.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
ENSG00000257272.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
ENSG00000257275.5	38.00	1.00	16.00	9.01	13.47	13.00	14.00	11.00	5.00	7.00	31.00	3.00
ENSG00000257277.1	121.00	4.00	80.00	119.00	65.00	24.00	77.00	24.00	104.00	5.00	105.00	6.00
ENSG00000257279.1	112.61	7.01	83.43	55.70	91.67	25.70	175.32	38.94	94.03	5.78	80.86	9.01
ENSG00000257283.1	0.00	0.00	0.00	0.00	16.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000257284.1	37.00	6.00	44.00	33.00	29.00	14.00	42.00	11.00	31.00	1.00	43.00	4.00
ENSG00000257285.4	26.00	20.00	17.00	35.00	24.00	30.00	22.00	62.00	26.00	4.00	35.00	37.00
ENSG00000257288.1	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000257289.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
ENSG00000257294.2	15.92	0.00	8.74	2.99	10.87	1.00	10.62	3.08	6.10	0.00	3.14	1.01
ENSG00000257298.1	32.18	1.00	12.12	10.69	39.75	11.12	30.17	17.22	19.31	0.00	23.36	2.29
ENSG00000257303.1	5.47	0.00	0.00	1.62	1.55	0.00	5.59	0.00	0.00	0.00	0.00	0.00
ENSG00000257307.1	4.00	0.00	3.00	1.00	1.01	1.00	5.00	0.00	2.00	0.00	2.01	0.00
ENSG00000257310.1	7.00	0.00	0.00	2.00	0.00	1.00	0.00	1.00	8.00	0.00	9.00	0.00
ENSG00000257315.1	1804.74	588.59	2286.82	1869.14	674.88	645.31	1569.48	1489.35	1105.88	426.46	1658.19	1093.56
ENSG00000257322.4	2.00	1.00	10.57	4.00	2.00	0.00	1.00	2.19	0.00	0.00	2.00	1.00
ENSG00000257327.1	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.43	0.00	0.00	0.00
ENSG00000257335.7	5105.00	850.00	5956.00	5767.00	1683.00	932.00	2289.00	2831.00	3057.00	410.00	7118.00	1291.00
ENSG00000257337.5	36.26	5.00	51.98	35.93	58.68	11.02	22.84	13.80	46.10	6.02	25.14	4.03
ENSG00000257341.4	2.45	0.00	1.33	4.91	8.34	9.33	1.44	0.00	6.72	0.00	15.49	0.34
ENSG00000257342.1	203.88	44.88	233.35	70.40	236.17	90.27	178.84	152.89	87.18	79.05	387.63	117.61
ENSG00000257345.2	1.00	1.00	19.43	2.00	0.00	0.00	0.00	3.81	0.00	0.00	3.00	0.00
ENSG00000257346.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00
ENSG00000257350.1	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000257354.2	254.01	82.00	138.53	288.00	221.41	69.01	307.93	119.08	299.68	37.00	354.50	60.00
ENSG00000257356.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000257359.1	0.00	0.00	0.00	0.00	3.00	0.00	1.00	0.00	0.00	0.00	1.00	1.00
ENSG00000257360.1	8.00	1.00	0.00	12.00	9.00	1.00	4.00	8.00	4.00	0.00	10.00	5.00
ENSG00000257365.6	402.00	97.00	264.00	173.79	262.00	139.00	250.00	242.25	208.00	77.21	513.00	140.00
ENSG00000257366.1	0.00	0.00	1.92	1.73	5.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000257368.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00
ENSG00000257376.1	23.00	2.00	13.00	17.00	7.00	2.19	8.00	3.00	1.00	0.00	14.00	2.06
ENSG00000257379.1	51.20	0.00	32.99	22.16	79.97	7.59	8.46	5.47	6.02	0.00	32.33	11.03
ENSG00000257384.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000257386.1	65.84	10.98	44.23	53.72	24.51	20.61	29.97	22.24	38.01	6.89	86.90	1.83
ENSG00000257390.4	121.76	42.92	71.48	61.69	117.65	31.71	68.86	52.44	21.57	13.64	63.48	19.78
ENSG00000257391.1	0.00	0.00	0.00	2.59	10.67	1.24	15.73	9.41	6.29	0.00	1.32	0.00
ENSG00000257395.1	0.00	0.00	0.00	0.00	2.00	0.00	0.00	1.00	0.50	0.00	2.00	0.00
ENSG00000257398.5	1.01	0.00	1.59	1.01	1.04	1.00	0.00	0.00	1.00	0.00	2.00	0.00
ENSG00000257400.1	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000257408.1	3.00	0.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00
ENSG00000257411.1	449.76	85.78	359.78	435.84	269.45	153.97	458.66	271.77	266.05	104.77	417.26	241.97
ENSG00000257431.1	4.00	0.00	2.00	0.00	1.00	0.00	1.09	0.00	0.00	0.00	0.00	0.00
ENSG00000257433.4	20.60	53.29	143.39	81.57	81.00	83.79	66.18	141.57	78.23	28.90	176.25	90.19
ENSG00000257434.1	0.00	1.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	1.00	0.00
ENSG00000257446.3	0.00	0.00	0.00	2.00	7.00	0.00	8.00	0.00	0.00	0.00	2.00	0.00
ENSG00000257452.1	0.00	0.00	0.00	0.00	0.98	0.00	1.00	0.00	0.00	0.00	0.40	1.99
ENSG00000257453.1	0.00	0.00	0.52	0.00	0.00	0.18	0.00	3.53	7.16	0.00	2.54	0.00
ENSG00000257472.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
ENSG00000257474.4	5.00	0.00	9.00	1.00	7.00	0.00	2.96	1.00	1.00	0.00	2.00	0.00
ENSG00000257475.2	7.15	1.00	14.50	2.45	12.81	4.25	1.32	5.10	2.01	0.15	7.11	0.00
ENSG00000257480.1	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000257488.4	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000257489.5	14.97	0.00	10.78	20.88	40.79	3.00	22.70	2.00	12.00	3.00	19.31	1.00
ENSG00000257494.1	0.00	1.00	0.00	3.00	0.00	0.00	3.17	0.00	4.00	0.00	6.00	0.00
ENSG00000257495.4	24.00	4.00	42.00	32.00	5.00	4.69	26.00	6.28	30.64	1.00	39.37	4.00
ENSG00000257496.1	2.00	1.00	4.00	5.00	5.00	6.00	7.00	4.00	2.00	3.00	10.00	0.00
ENSG00000257497.2	531.12	63.00	279.02	298.97	360.77	89.36	387.37	212.69	308.83	67.00	413.78	72.07
ENSG00000257504.1	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00
ENSG00000257509.1	23.00	0.00	9.00	7.00	16.00	0.00	7.00	0.00	12.00	0.00	4.00	0.00
ENSG00000257511.1	44.00	5.00	43.00	35.00	14.00	17.00	47.00	7.00	11.00	6.00	52.00	7.00
ENSG00000257512.1	2.42	1.00	1.04	1.12	1.98	0.00	5.63	0.00	0.00	0.00	2.86	0.47
ENSG00000257513.6	2.00	0.00	0.00	1.00	1.00	0.00	0.00	1.47	1.01	0.00	0.00	0.00
ENSG00000257515.1	27.00	7.00	18.00	16.00	21.00	6.00	11.00	4.00	0.00	4.00	21.00	6.00
ENSG00000257522.4	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000257524.4	31.12	0.00	12.81	6.00	2.84	7.07	15.67	10.62	9.00	7.00	6.49	3.40
ENSG00000257526.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000257527.1	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
ENSG00000257529.4	0.00	0.00	1.30	0.00	0.00	0.00	1.31	1.37	0.00	0.00	0.00	0.00
ENSG00000257534.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
ENSG00000257539.2	0.00	0.00	0.00	0.00	3.00	1.00	0.00	0.00	5.00	0.00	0.00	0.00
ENSG00000257542.4	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000257545.3	2.00	0.00	4.00	1.00	1.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00
ENSG00000257550.1	8.23	0.00	0.00	0.00	5.10	0.00	0.00	0.00	32.46	0.00	5.91	0.00
ENSG00000257551.1	0.00	0.00	0.00	1.05	1.26	0.00	1.05	0.00	0.00	0.00	0.00	0.00
ENSG00000257553.1	10.53	1.02	9.51	10.72	12.01	2.10	14.42	5.13	3.21	1.02	5.22	4.19
ENSG00000257556.1	6.00	0.00	0.00	4.00	3.00	5.00	6.00	4.00	2.00	2.00	11.00	3.00
ENSG00000257557.2	15.84	8.97	2.09	7.33	7.36	8.35	17.02	13.68	15.75	16.00	17.03	15.72
ENSG00000257563.1	0.00	0.00	1.67	2.08	5.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000257564.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00
ENSG00000257568.1	0.00	0.00	4.00	0.00	4.00	1.00	7.00	1.00	2.00	0.00	6.00	5.00
ENSG00000257569.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00
ENSG00000257572.1	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000257576.1	5.01	0.00	3.00	7.00	2.00	0.00	1.00	1.00	1.00	0.00	2.00	3.00
ENSG00000257579.1	2.00	0.00	0.00	0.00	1.00	1.00	1.00	0.00	1.00	1.00	0.00	0.00
ENSG00000257580.1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
ENSG00000257591.4	21.98	0.00	61.26	27.44	28.91	3.24	16.00	20.00	28.55	2.00	45.89	3.00
ENSG00000257594.3	637.67	240.14	706.09	635.40	377.56	191.45	473.80	508.70	390.57	92.93	704.78	222.05
ENSG00000257595.2	2.00	0.00	2.00	3.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000257596.1	2.00	1.00	12.00	2.00	23.00	6.00	8.00	4.00	10.00	2.00	11.00	3.00
ENSG00000257599.1	0.00	1.00	4.00	1.00	0.00	5.00	33.00	1.00	1.00	1.00	23.94	0.00
ENSG00000257605.2	5.00	2.00	12.00	4.01	4.05	4.00	2.21	4.00	11.00	3.00	3.00	3.00
ENSG00000257607.1	563.48	165.94	129.42	1272.71	83.40	122.11	95.66	610.58	290.35	151.09	552.55	318.44
ENSG00000257611.1	0.00	1.00	0.00	0.00	3.00	0.00	0.00	0.00	7.00	0.00	1.00	0.00
ENSG00000257612.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000257613.1	13.00	3.00	5.00	9.00	12.00	2.00	1.00	1.00	8.00	8.00	10.00	2.00
ENSG00000257614.1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00
ENSG00000257616.1	0.00	0.00	0.00	2.00	1.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00
ENSG00000257621.6	2497.44	549.00	2206.52	2234.24	2335.83	761.60	1808.01	1301.07	1499.00	397.00	2426.84	718.00
ENSG00000257635.2	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000257636.5	0.00	0.00	0.47	0.00	0.63	0.00	0.00	0.00	0.00	0.00	1.82	0.41
ENSG00000257640.1	33.00	3.00	35.00	38.00	17.00	8.00	18.00	13.00	51.00	0.00	41.00	3.00
ENSG00000257642.1	2.04	1.83	2.10	4.99	4.32	0.00	1.98	0.00	0.00	0.00	3.00	0.00
ENSG00000257643.1	4.00	0.00	0.00	2.00	5.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00
ENSG00000257647.1	0.00	0.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	1.00	4.00	0.00
ENSG00000257657.2	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000257658.1	3.00	0.00	0.00	2.00	1.00	0.00	0.00	9.00	15.00	0.00	14.00	0.00
ENSG00000257663.1	19.60	8.94	23.95	17.28	17.44	16.14	24.93	27.41	27.69	14.76	38.52	16.92
ENSG00000257666.1	6.00	0.00	0.00	7.00	1.00	0.00	8.00	1.00	0.00	0.00	0.00	0.00
ENSG00000257668.1	1.00	0.00	5.00	1.00	1.00	0.00	1.00	0.00	2.00	0.00	7.00	0.00
ENSG00000257671.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000257674.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000257675.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
ENSG00000257681.1	0.00	0.00	6.00	2.00	1.00	0.00	6.00	2.00	5.00	0.00	6.00	2.00
ENSG00000257691.2	2.00	0.00	8.00	6.00	2.00	0.00	1.00	1.00	2.00	0.00	2.00	0.00
ENSG00000257696.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
ENSG00000257698.1	69.00	20.00	73.00	21.00	60.00	15.00	32.00	63.00	53.00	10.00	99.00	5.00
ENSG00000257702.3	26.00	4.00	22.00	4.00	14.00	6.00	5.00	10.00	8.00	22.00	20.00	15.00
ENSG00000257703.4	2.00	0.00	0.00	2.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000257704.3	13.00	4.00	11.00	4.00	26.00	17.00	10.00	9.00	9.00	4.00	30.00	16.00
